SalesID,OrderDate,CustomerID,ProductID,Quantity,Cost,SalesAmount,Profit
ORD101865,2024-01-20,CUST1152,PROD122,8,106.44,1173.64,322.12
ORD101866,2022-01-29,CUST1038,PROD135,5,205.94,1167.27,137.57
ORD101867,2022-09-07,CUST1041,PROD115,9,225.84,2496.62,464.06
ORD101868,2024-04-01,CUST1184,PROD122,3,106.44,389.38,70.06
ORD101869,2024-07-03,CUST1075,PROD146,1,6.34,9.11,2.77
ORD101870,2024-12-28,CUST1059,PROD110,5,170.09,1092.96,242.51
ORD101871,2024-11-26,CUST1035,PROD136,8,17.04,153.37,17.05
ORD101872,2024-11-14,CUST1075,PROD118,8,371.35,3555.69,584.89
ORD101873,2023-12-31,CUST1047,PROD146,2,6.34,16.2,3.52
ORD101874,2022-10-18,CUST1177,PROD100,3,278.28,1234.73,399.89
ORD101875,2024-04-04,CUST1114,PROD105,8,255.4,2444.75,401.55
ORD101876,2023-03-02,CUST1114,PROD104,6,127.96,1082.66,314.9
ORD101877,2022-09-20,CUST1109,PROD140,1,108.83,127.33,18.5
ORD101878,2024-07-02,CUST1029,PROD144,3,337.62,1374.38,361.52
ORD101879,2022-10-15,CUST1050,PROD112,5,431.85,2570.01,410.76
ORD101880,2023-05-22,CUST1121,PROD105,4,255.4,1439.22,417.62
ORD101881,2022-08-28,CUST1138,PROD109,3,376.54,1487.72,358.1
ORD101882,2024-10-01,CUST1042,PROD128,7,19.97,203.68,63.89
ORD101883,2022-06-28,CUST1026,PROD101,9,139.47,1434.37,179.14
ORD101884,2024-02-24,CUST1185,PROD130,7,8.9,73.25,10.95
ORD101885,2023-04-05,CUST1105,PROD123,6,174.14,1469.57,424.73
ORD101886,2022-06-10,CUST1199,PROD116,6,56.79,420.6,79.86
ORD101887,2023-04-19,CUST1125,PROD115,6,225.84,1528.2,173.16
ORD101888,2023-07-05,CUST1116,PROD138,2,313.0,864.65,238.65
ORD101889,2022-10-13,CUST1007,PROD102,7,230.44,1861.96,248.88
ORD101890,2022-11-29,CUST1183,PROD131,8,189.48,1739.7,223.86
ORD101891,2024-12-24,CUST1145,PROD127,2,144.94,377.17,87.29
ORD101892,2023-03-02,CUST1074,PROD134,8,49.3,498.84,104.44
ORD101893,2023-06-14,CUST1198,PROD132,6,267.62,1878.05,272.33
ORD101894,2023-11-14,CUST1056,PROD118,7,371.35,3556.64,957.19
ORD101895,2022-01-05,CUST1156,PROD112,9,431.85,4921.26,1034.61
ORD101896,2022-05-13,CUST1144,PROD127,9,144.94,1792.41,487.95
ORD101897,2023-12-11,CUST1061,PROD147,9,325.36,3669.46,741.22
ORD101898,2022-01-15,CUST1068,PROD121,1,356.71,510.22,153.51
ORD101899,2022-01-11,CUST1197,PROD125,6,440.22,3511.98,870.66
ORD101900,2022-11-03,CUST1172,PROD142,6,290.68,2484.85,740.77
ORD101901,2024-09-16,CUST1054,PROD127,1,144.94,195.73,50.79
ORD101902,2023-12-25,CUST1160,PROD149,1,296.43,368.96,72.53
ORD101903,2024-03-13,CUST1110,PROD140,2,108.83,273.19,55.53
ORD101904,2022-01-04,CUST1183,PROD148,8,302.19,3440.08,1022.56
ORD101905,2024-10-29,CUST1193,PROD106,7,158.64,1234.51,124.03
ORD101906,2024-09-13,CUST1012,PROD141,6,62.27,436.86,63.24
ORD101907,2023-10-10,CUST1153,PROD106,9,158.64,1930.07,502.31
ORD101908,2022-12-29,CUST1064,PROD137,1,174.59,243.97,69.38
ORD101909,2024-11-25,CUST1069,PROD103,8,203.85,2349.89,719.09
ORD101910,2024-12-06,CUST1076,PROD119,8,341.85,3851.7,1116.9
ORD101911,2023-03-28,CUST1158,PROD122,7,106.44,1112.1,367.02
ORD101912,2023-07-25,CUST1168,PROD101,4,139.47,818.94,261.06
ORD101913,2023-10-06,CUST1145,PROD122,9,106.44,1215.05,257.09
ORD101914,2022-07-18,CUST1156,PROD134,3,49.3,209.34,61.44
ORD101915,2024-12-26,CUST1028,PROD134,9,49.3,540.61,96.91
ORD101916,2024-09-24,CUST1011,PROD118,7,371.35,3825.08,1225.63
ORD101917,2023-10-27,CUST1093,PROD103,6,203.85,1833.26,610.16
ORD101918,2023-03-20,CUST1065,PROD102,1,230.44,321.19,90.75
ORD101919,2024-10-07,CUST1104,PROD143,1,349.16,430.8,81.64
ORD101920,2024-04-14,CUST1128,PROD143,8,349.16,4148.57,1355.29
ORD101921,2023-01-04,CUST1108,PROD133,9,461.45,4636.38,483.33
ORD101922,2023-08-07,CUST1178,PROD100,2,278.28,703.49,146.93
ORD101923,2024-10-31,CUST1155,PROD117,1,177.5,231.46,53.96
ORD101924,2022-04-20,CUST1184,PROD136,4,17.04,89.01,20.85
ORD101925,2022-04-23,CUST1079,PROD123,8,174.14,1657.74,264.62
ORD101926,2022-01-06,CUST1107,PROD101,2,139.47,351.71,72.77
ORD101927,2023-03-13,CUST1180,PROD101,1,139.47,193.09,53.62
ORD101928,2024-06-21,CUST1016,PROD101,3,139.47,590.39,171.98
ORD101929,2023-01-25,CUST1090,PROD120,6,313.08,2606.07,727.59
ORD101930,2022-08-21,CUST1077,PROD112,2,431.85,955.86,92.16
ORD101931,2023-10-10,CUST1025,PROD110,8,170.09,1864.49,503.77
ORD101932,2024-05-18,CUST1151,PROD131,3,189.48,680.12,111.68
ORD101933,2022-12-05,CUST1060,PROD138,8,313.0,3401.15,897.15
ORD101934,2022-02-17,CUST1199,PROD105,7,255.4,2238.38,450.58
ORD101935,2023-03-21,CUST1147,PROD121,3,356.71,1422.63,352.5
ORD101936,2022-11-16,CUST1065,PROD126,2,274.12,652.35,104.11
ORD101937,2023-09-28,CUST1107,PROD137,9,174.59,2154.19,582.88
ORD101938,2023-03-27,CUST1190,PROD108,4,264.86,1547.9,488.46
ORD101939,2022-10-25,CUST1168,PROD108,9,264.86,2941.14,557.4
ORD101940,2023-12-02,CUST1068,PROD128,5,19.97,112.38,12.53
ORD101941,2024-03-31,CUST1143,PROD137,5,174.59,1288.27,415.32
ORD101942,2023-06-22,CUST1021,PROD114,1,130.55,172.28,41.73
ORD101943,2023-10-22,CUST1019,PROD117,9,177.5,2288.76,691.26
ORD101944,2023-08-27,CUST1156,PROD132,6,267.62,2374.03,768.31
ORD101945,2024-09-10,CUST1138,PROD124,3,339.74,1477.82,458.6
ORD101946,2023-04-12,CUST1024,PROD106,7,158.64,1452.68,342.2
ORD101947,2024-08-19,CUST1153,PROD115,8,225.84,2693.68,886.96
ORD101948,2023-08-21,CUST1181,PROD141,9,62.27,714.6,154.17
ORD101949,2024-06-16,CUST1007,PROD136,1,17.04,20.45,3.41
ORD101950,2023-08-29,CUST1148,PROD115,6,225.84,1961.14,606.1
ORD101951,2022-09-28,CUST1099,PROD128,3,19.97,87.04,27.13
ORD101952,2022-08-23,CUST1190,PROD125,3,440.22,1484.1,163.44
ORD101953,2023-03-15,CUST1190,PROD114,4,130.55,728.32,206.12
ORD101954,2023-01-27,CUST1143,PROD122,2,106.44,262.71,49.83
ORD101955,2022-06-16,CUST1132,PROD102,1,230.44,332.76,102.32
ORD101956,2022-04-03,CUST1107,PROD126,7,274.12,2297.18,378.34
ORD101957,2022-08-04,CUST1100,PROD117,5,177.5,1182.26,294.76
ORD101958,2024-02-21,CUST1096,PROD144,3,337.62,1166.91,154.05
ORD101959,2022-04-20,CUST1103,PROD147,3,325.36,1418.57,442.49
ORD101960,2022-11-07,CUST1085,PROD118,9,371.35,3858.19,516.04
ORD101961,2024-04-20,CUST1115,PROD124,3,339.74,1385.29,366.07
ORD101962,2022-02-28,CUST1129,PROD108,1,264.86,315.24,50.38
ORD101963,2022-04-14,CUST1178,PROD122,3,106.44,447.9,128.58
ORD101964,2024-05-26,CUST1023,PROD125,8,440.22,4133.41,611.65
ORD101965,2023-07-16,CUST1064,PROD109,3,376.54,1585.21,455.59
ORD101966,2022-10-01,CUST1014,PROD115,4,225.84,1176.53,273.17
ORD101967,2022-11-02,CUST1037,PROD131,6,189.48,1572.84,435.96
ORD101968,2023-04-17,CUST1052,PROD144,5,337.62,2208.45,520.35
ORD101969,2024-08-11,CUST1098,PROD145,7,474.69,4394.83,1072.0
ORD101970,2024-09-27,CUST1130,PROD126,2,274.12,735.61,187.37
ORD101971,2022-09-07,CUST1114,PROD115,9,225.84,2421.47,388.91
ORD101972,2022-04-26,CUST1097,PROD104,2,127.96,340.45,84.53
ORD101973,2023-12-16,CUST1145,PROD144,1,337.62,407.01,69.39
ORD101974,2024-05-08,CUST1044,PROD110,1,170.09,207.47,37.38
ORD101975,2022-10-15,CUST1199,PROD120,2,313.08,813.76,187.6
ORD101976,2024-05-15,CUST1027,PROD147,6,325.36,2325.61,373.45
ORD101977,2023-05-09,CUST1151,PROD146,5,6.34,42.72,11.02
ORD101978,2022-09-15,CUST1099,PROD147,6,325.36,2381.3,429.14
ORD101979,2022-06-21,CUST1065,PROD105,7,255.4,2099.62,311.82
ORD101980,2023-11-27,CUST1071,PROD146,2,6.34,18.51,5.83
ORD101981,2024-04-18,CUST1057,PROD126,7,274.12,2445.23,526.39
ORD101982,2024-09-17,CUST1075,PROD129,5,356.62,2633.94,850.84
ORD101983,2023-07-13,CUST1185,PROD145,3,474.69,1802.71,378.64
ORD101984,2022-12-13,CUST1010,PROD107,3,189.65,628.25,59.3
ORD101985,2024-09-23,CUST1008,PROD103,9,203.85,2164.31,329.66
ORD101986,2023-10-20,CUST1014,PROD125,5,440.22,3156.69,955.59
ORD101987,2024-05-30,CUST1095,PROD101,3,139.47,520.53,102.12
ORD101988,2024-03-26,CUST1026,PROD128,5,19.97,143.64,43.79
ORD101989,2024-07-24,CUST1051,PROD115,3,225.84,850.48,172.96
ORD101990,2024-08-02,CUST1169,PROD148,6,302.19,2209.65,396.51
ORD101991,2023-10-28,CUST1041,PROD107,4,189.65,1077.43,318.83
ORD101992,2024-04-12,CUST1045,PROD148,1,302.19,341.15,38.96
ORD101993,2022-11-13,CUST1095,PROD138,2,313.0,907.94,281.94
ORD101994,2024-09-25,CUST1154,PROD107,4,189.65,961.86,203.26
ORD101995,2022-08-22,CUST1101,PROD133,2,461.45,1136.54,213.64
ORD101996,2024-05-10,CUST1197,PROD106,6,158.64,1130.76,178.92
ORD101997,2023-05-06,CUST1077,PROD118,6,371.35,2980.67,752.57
ORD101998,2023-08-15,CUST1009,PROD134,9,49.3,656.31,212.61
ORD101999,2023-02-27,CUST1021,PROD137,3,174.59,649.98,126.21
ORD102000,2023-07-04,CUST1002,PROD137,4,174.59,832.63,134.27
ORD102001,2022-08-31,CUST1160,PROD135,1,205.94,246.93,40.99
ORD102002,2022-03-19,CUST1068,PROD140,1,108.83,123.68,14.85
ORD102003,2024-03-25,CUST1124,PROD117,3,177.5,636.17,103.67
ORD102004,2023-04-23,CUST1168,PROD143,5,349.16,2370.24,624.44
ORD102005,2022-10-16,CUST1006,PROD122,7,106.44,1032.22,287.14
ORD102006,2023-03-16,CUST1193,PROD136,2,17.04,43.17,9.09
ORD102007,2024-10-01,CUST1053,PROD118,7,371.35,3840.58,1241.13
ORD102008,2023-03-17,CUST1118,PROD109,8,376.54,3514.73,502.41
ORD102009,2022-03-28,CUST1103,PROD105,4,255.4,1416.23,394.63
ORD102010,2023-05-08,CUST1052,PROD107,1,189.65,239.35,49.7
ORD102011,2022-08-18,CUST1062,PROD122,1,106.44,127.28,20.84
ORD102012,2023-07-27,CUST1063,PROD117,7,177.5,1463.49,220.99
ORD102013,2023-11-06,CUST1119,PROD140,1,108.83,127.01,18.18
ORD102014,2023-07-28,CUST1058,PROD117,9,177.5,2382.1,784.6
ORD102015,2024-08-08,CUST1173,PROD128,9,19.97,225.7,45.97
ORD102016,2024-11-28,CUST1086,PROD124,2,339.74,912.72,233.24
ORD102017,2024-09-15,CUST1076,PROD132,2,267.62,681.33,146.09
ORD102018,2023-11-20,CUST1016,PROD148,2,302.19,860.87,256.49
ORD102019,2023-02-23,CUST1067,PROD135,3,205.94,867.07,249.25
ORD102020,2024-08-15,CUST1024,PROD128,6,19.97,134.04,14.22
ORD102021,2024-05-27,CUST1133,PROD125,3,440.22,1791.54,470.88
ORD102022,2022-08-27,CUST1010,PROD129,1,356.62,530.48,173.86
ORD102023,2022-05-26,CUST1104,PROD128,2,19.97,57.52,17.58
ORD102024,2023-07-19,CUST1188,PROD123,1,174.14,212.15,38.01
ORD102025,2022-10-18,CUST1089,PROD109,8,376.54,4049.69,1037.37
ORD102026,2022-05-22,CUST1026,PROD145,1,474.69,607.67,132.98
ORD102027,2022-01-18,CUST1153,PROD109,4,376.54,2008.96,502.8
ORD102028,2022-08-15,CUST1025,PROD110,5,170.09,1126.6,276.15
ORD102029,2024-08-01,CUST1069,PROD121,7,356.71,3479.01,982.04
ORD102030,2024-05-10,CUST1027,PROD122,2,106.44,261.49,48.61
ORD102031,2022-04-13,CUST1192,PROD127,4,144.94,737.99,158.23
ORD102032,2024-02-02,CUST1033,PROD104,4,127.96,681.59,169.75
ORD102033,2022-04-25,CUST1002,PROD139,7,143.14,1105.42,103.44
ORD102034,2023-02-26,CUST1189,PROD112,8,431.85,4175.69,720.89
ORD102035,2023-08-03,CUST1039,PROD101,8,139.47,1444.31,328.55
ORD102036,2024-12-14,CUST1151,PROD112,2,431.85,1012.43,148.73
ORD102037,2022-01-22,CUST1180,PROD120,9,313.08,3909.95,1092.23
ORD102038,2022-05-30,CUST1197,PROD113,3,29.1,99.7,12.4
ORD102039,2024-09-13,CUST1034,PROD126,9,274.12,3427.12,960.04
ORD102040,2022-11-19,CUST1130,PROD101,7,139.47,1395.01,418.72
ORD102041,2024-03-26,CUST1100,PROD148,4,302.19,1661.12,452.36
ORD102042,2024-11-22,CUST1027,PROD133,4,461.45,2707.61,861.81
ORD102043,2022-08-18,CUST1155,PROD105,9,255.4,3182.8,884.2
ORD102044,2024-07-17,CUST1192,PROD146,6,6.34,45.21,7.17
ORD102045,2024-06-24,CUST1085,PROD110,8,170.09,1944.2,583.48
ORD102046,2023-09-04,CUST1017,PROD135,8,205.94,1972.6,325.08
ORD102047,2023-08-22,CUST1072,PROD140,9,108.83,1403.2,423.73
ORD102048,2022-09-19,CUST1136,PROD125,2,440.22,1175.86,295.42
ORD102049,2022-04-29,CUST1045,PROD147,5,325.36,2123.07,496.27
ORD102050,2022-11-18,CUST1013,PROD100,1,278.28,370.56,92.28
ORD102051,2023-12-03,CUST1020,PROD121,1,356.71,448.54,91.83
ORD102052,2022-08-24,CUST1112,PROD107,2,189.65,458.27,78.97
ORD102053,2022-05-14,CUST1149,PROD102,5,230.44,1479.61,327.41
ORD102054,2022-08-23,CUST1087,PROD104,1,127.96,147.82,19.86
ORD102055,2022-07-16,CUST1129,PROD149,4,296.43,1598.18,412.46
ORD102056,2023-10-10,CUST1166,PROD134,1,49.3,65.01,15.71
ORD102057,2024-08-08,CUST1056,PROD122,6,106.44,874.45,235.81
ORD102058,2022-01-20,CUST1075,PROD115,6,225.84,1836.49,481.45
ORD102059,2024-03-30,CUST1152,PROD121,3,356.71,1572.65,502.52
ORD102060,2024-07-23,CUST1093,PROD145,5,474.69,3101.76,728.31
ORD102061,2024-01-30,CUST1159,PROD102,8,230.44,2037.07,193.55
ORD102062,2023-10-16,CUST1149,PROD115,2,225.84,655.9,204.22
ORD102063,2022-01-12,CUST1065,PROD123,7,174.14,1399.86,180.88
ORD102064,2024-05-05,CUST1095,PROD130,2,8.9,24.77,6.97
ORD102065,2023-07-21,CUST1182,PROD145,1,474.69,559.65,84.96
ORD102066,2023-08-11,CUST1138,PROD149,1,296.43,340.69,44.26
ORD102067,2022-10-24,CUST1048,PROD118,7,371.35,3852.12,1252.67
ORD102068,2023-08-31,CUST1106,PROD127,4,144.94,646.02,66.26
ORD102069,2023-05-31,CUST1021,PROD118,2,371.35,825.94,83.24
ORD102070,2023-05-19,CUST1132,PROD109,9,376.54,4335.49,946.63
ORD102071,2022-09-16,CUST1123,PROD105,5,255.4,1703.88,426.88
ORD102072,2022-10-09,CUST1108,PROD134,8,49.3,461.7,67.3
ORD102073,2022-01-17,CUST1181,PROD123,3,174.14,726.1,203.68
ORD102074,2022-05-17,CUST1183,PROD107,4,189.65,1119.45,360.85
ORD102075,2023-12-23,CUST1170,PROD130,7,8.9,80.95,18.65
ORD102076,2023-08-14,CUST1095,PROD139,7,143.14,1150.98,149.0
ORD102077,2023-06-03,CUST1043,PROD143,9,349.16,4516.92,1374.48
ORD102078,2023-08-13,CUST1072,PROD109,5,376.54,2781.06,898.36
ORD102079,2023-07-23,CUST1150,PROD118,7,371.35,3725.35,1125.9
ORD102080,2024-09-15,CUST1039,PROD120,3,313.08,1245.32,306.08
ORD102081,2023-01-03,CUST1168,PROD116,8,56.79,652.36,198.04
ORD102082,2024-10-25,CUST1034,PROD145,1,474.69,593.72,119.03
ORD102083,2024-10-21,CUST1035,PROD143,9,349.16,4084.76,942.32
ORD102084,2024-07-23,CUST1180,PROD122,2,106.44,241.09,28.21
ORD102085,2023-05-20,CUST1187,PROD117,7,177.5,1527.86,285.36
ORD102086,2023-12-12,CUST1164,PROD128,8,19.97,234.25,74.49
ORD102087,2024-04-12,CUST1049,PROD128,5,19.97,143.92,44.07
ORD102088,2022-11-20,CUST1018,PROD144,2,337.62,903.24,228.0
ORD102089,2024-12-29,CUST1181,PROD117,6,177.5,1557.19,492.19
ORD102090,2023-01-03,CUST1141,PROD141,8,62.27,633.05,134.89
ORD102091,2022-03-03,CUST1054,PROD109,9,376.54,4998.72,1609.86
ORD102092,2022-10-23,CUST1191,PROD123,6,174.14,1544.64,499.8
ORD102093,2022-07-28,CUST1185,PROD113,2,29.1,77.29,19.09
ORD102094,2023-04-19,CUST1047,PROD107,5,189.65,1062.12,113.87
ORD102095,2023-05-21,CUST1139,PROD126,6,274.12,2391.2,746.48
ORD102096,2024-09-27,CUST1192,PROD126,9,274.12,3613.18,1146.1
ORD102097,2024-08-18,CUST1126,PROD119,8,341.85,4039.91,1305.11
ORD102098,2022-10-17,CUST1122,PROD103,8,203.85,2101.79,470.99
ORD102099,2023-11-24,CUST1169,PROD108,1,264.86,322.21,57.35
ORD102100,2023-11-20,CUST1145,PROD146,9,6.34,64.76,7.7
ORD102101,2023-02-23,CUST1145,PROD108,5,264.86,1922.53,598.23
ORD102102,2024-08-04,CUST1161,PROD102,2,230.44,640.26,179.38
ORD102103,2023-12-04,CUST1040,PROD105,5,255.4,1814.26,537.26
ORD102104,2022-02-08,CUST1163,PROD114,7,130.55,1286.36,372.51
ORD102105,2022-05-28,CUST1034,PROD133,2,461.45,1316.93,394.03
ORD102106,2023-04-28,CUST1091,PROD104,5,127.96,732.18,92.38
ORD102107,2023-02-24,CUST1115,PROD133,1,461.45,570.03,108.58
ORD102108,2023-10-06,CUST1032,PROD140,9,108.83,1396.4,416.93
ORD102109,2024-09-12,CUST1152,PROD101,6,139.47,1166.28,329.46
ORD102110,2024-06-11,CUST1123,PROD143,9,349.16,4420.48,1278.04
ORD102111,2023-01-27,CUST1009,PROD146,3,6.34,26.7,7.68
ORD102112,2023-06-01,CUST1091,PROD103,3,203.85,689.07,77.52
ORD102113,2022-02-23,CUST1173,PROD141,1,62.27,89.07,26.8
ORD102114,2023-01-29,CUST1154,PROD124,2,339.74,770.78,91.3
ORD102115,2024-08-22,CUST1013,PROD104,8,127.96,1462.8,439.12
ORD102116,2023-11-05,CUST1164,PROD126,2,274.12,672.6,124.36
ORD102117,2024-08-03,CUST1042,PROD130,3,8.9,31.64,4.94
ORD102118,2024-08-11,CUST1024,PROD136,8,17.04,160.63,24.31
ORD102119,2024-01-23,CUST1048,PROD146,8,6.34,57.36,6.64
ORD102120,2024-09-19,CUST1051,PROD109,4,376.54,1956.96,450.8
ORD102121,2022-04-03,CUST1159,PROD107,9,189.65,2413.21,706.36
ORD102122,2024-11-13,CUST1160,PROD128,5,19.97,135.81,35.96
ORD102123,2022-04-23,CUST1172,PROD144,1,337.62,505.36,167.74
ORD102124,2022-01-03,CUST1090,PROD114,6,130.55,1103.21,319.91
ORD102125,2022-05-30,CUST1136,PROD131,5,189.48,1318.13,370.73
ORD102126,2023-08-14,CUST1017,PROD140,5,108.83,688.09,143.94
ORD102127,2023-12-25,CUST1111,PROD101,5,139.47,800.78,103.43
ORD102128,2024-02-24,CUST1150,PROD121,7,356.71,3125.97,629.0
ORD102129,2024-10-13,CUST1157,PROD121,5,356.71,2575.2,791.65
ORD102130,2022-11-28,CUST1000,PROD138,8,313.0,3090.78,586.78
ORD102131,2023-01-13,CUST1006,PROD131,9,189.48,1959.42,254.1
ORD102132,2024-11-12,CUST1149,PROD118,1,371.35,487.41,116.06
ORD102133,2022-10-04,CUST1082,PROD131,9,189.48,2290.21,584.89
ORD102134,2023-09-10,CUST1195,PROD133,2,461.45,1058.87,135.97
ORD102135,2023-04-13,CUST1117,PROD106,9,158.64,2008.18,580.42
ORD102136,2024-08-18,CUST1115,PROD128,4,19.97,104.1,24.22
ORD102137,2024-05-29,CUST1023,PROD124,7,339.74,3174.53,796.35
ORD102138,2024-06-24,CUST1058,PROD120,5,313.08,1745.99,180.59
ORD102139,2024-12-09,CUST1139,PROD128,5,19.97,118.45,18.6
ORD102140,2024-01-17,CUST1054,PROD117,3,177.5,679.57,147.07
ORD102141,2023-01-05,CUST1064,PROD139,2,143.14,326.83,40.55
ORD102142,2023-09-08,CUST1024,PROD116,8,56.79,632.39,178.07
ORD102143,2023-07-01,CUST1196,PROD101,6,139.47,993.06,156.24
ORD102144,2023-09-11,CUST1041,PROD141,9,62.27,697.46,137.03
ORD102145,2022-09-15,CUST1034,PROD105,4,255.4,1137.41,115.81
ORD102146,2022-05-20,CUST1194,PROD135,3,205.94,742.15,124.33
ORD102147,2024-07-11,CUST1136,PROD136,8,17.04,196.25,59.93
ORD102148,2023-04-24,CUST1163,PROD131,5,189.48,1244.32,296.92
ORD102149,2024-02-27,CUST1132,PROD140,1,108.83,151.58,42.75
ORD102150,2024-05-03,CUST1195,PROD101,3,139.47,494.99,76.58
ORD102151,2024-08-14,CUST1164,PROD140,6,108.83,769.52,116.54
ORD102152,2023-08-18,CUST1066,PROD131,4,189.48,1010.71,252.79
ORD102153,2024-10-16,CUST1140,PROD132,6,267.62,1889.61,283.89
ORD102154,2023-11-21,CUST1063,PROD118,7,371.35,3064.98,465.53
ORD102155,2024-06-03,CUST1089,PROD140,3,108.83,372.1,45.61
ORD102156,2023-09-08,CUST1124,PROD130,9,8.9,112.45,32.35
ORD102157,2024-11-14,CUST1024,PROD114,5,130.55,741.05,88.3
ORD102158,2022-03-10,CUST1033,PROD121,5,356.71,2596.12,812.57
ORD102159,2024-03-05,CUST1175,PROD131,5,189.48,1372.04,424.64
ORD102160,2023-07-21,CUST1176,PROD132,6,267.62,1869.87,264.15
ORD102161,2023-04-15,CUST1044,PROD111,9,462.46,6188.93,2026.79
ORD102162,2022-09-14,CUST1056,PROD138,1,313.0,386.98,73.98
ORD102163,2023-06-12,CUST1137,PROD144,6,337.62,2948.64,922.92
ORD102164,2023-11-04,CUST1175,PROD114,7,130.55,1031.65,117.8
ORD102165,2024-02-05,CUST1132,PROD115,3,225.84,784.24,106.72
ORD102166,2024-01-26,CUST1075,PROD107,7,189.65,1694.7,367.15
ORD102167,2024-01-12,CUST1104,PROD107,3,189.65,636.69,67.74
ORD102168,2022-07-17,CUST1026,PROD110,8,170.09,1643.49,282.77
ORD102169,2023-11-19,CUST1009,PROD120,9,313.08,3774.43,956.71
ORD102170,2023-01-09,CUST1089,PROD133,1,461.45,531.89,70.44
ORD102171,2024-06-22,CUST1123,PROD118,2,371.35,853.95,111.25
ORD102172,2024-07-15,CUST1073,PROD142,7,290.68,2564.76,530.0
ORD102173,2024-11-20,CUST1156,PROD140,9,108.83,1117.82,138.35
ORD102174,2023-03-02,CUST1089,PROD127,4,144.94,789.13,209.37
ORD102175,2024-10-29,CUST1068,PROD124,9,339.74,4330.17,1272.51
ORD102176,2022-03-07,CUST1030,PROD105,1,255.4,329.35,73.95
ORD102177,2024-01-20,CUST1047,PROD103,4,203.85,918.24,102.84
ORD102178,2024-12-09,CUST1161,PROD129,2,356.62,959.25,246.01
ORD102179,2023-01-08,CUST1117,PROD130,6,8.9,63.86,10.46
ORD102180,2022-03-06,CUST1093,PROD131,7,189.48,1660.62,334.26
ORD102181,2023-08-27,CUST1053,PROD134,1,49.3,58.03,8.73
ORD102182,2022-02-20,CUST1080,PROD126,6,274.12,2230.55,585.83
ORD102183,2023-11-01,CUST1095,PROD103,5,203.85,1455.05,435.8
ORD102184,2023-08-07,CUST1166,PROD148,9,302.19,3925.68,1205.97
ORD102185,2024-06-08,CUST1193,PROD123,7,174.14,1717.21,498.23
ORD102186,2024-02-27,CUST1065,PROD108,8,264.86,2794.05,675.17
ORD102187,2022-05-17,CUST1158,PROD142,4,290.68,1537.5,374.78
ORD102188,2024-11-29,CUST1041,PROD124,6,339.74,2407.81,369.37
ORD102189,2024-07-14,CUST1165,PROD142,7,290.68,2250.6,215.84
ORD102190,2022-02-10,CUST1042,PROD106,4,158.64,839.97,205.41
ORD102191,2024-05-07,CUST1001,PROD110,5,170.09,1172.82,322.37
ORD102192,2024-03-09,CUST1190,PROD147,6,325.36,2456.62,504.46
ORD102193,2024-04-28,CUST1005,PROD135,5,205.94,1397.48,367.78
ORD102194,2024-04-10,CUST1142,PROD143,9,349.16,3865.2,722.76
ORD102195,2024-03-22,CUST1137,PROD146,2,6.34,15.74,3.06
ORD102196,2023-03-20,CUST1067,PROD139,7,143.14,1254.19,252.21
ORD102197,2023-11-04,CUST1030,PROD147,2,325.36,936.09,285.37
ORD102198,2024-04-21,CUST1151,PROD149,8,296.43,2801.67,430.23
ORD102199,2024-01-24,CUST1081,PROD126,9,274.12,3668.92,1201.84
ORD102200,2024-02-07,CUST1138,PROD145,6,474.69,3429.47,581.33
ORD102201,2024-07-01,CUST1047,PROD136,4,17.04,88.35,20.19
ORD102202,2023-01-23,CUST1183,PROD115,1,225.84,271.61,45.77
ORD102203,2023-02-26,CUST1176,PROD118,5,371.35,2397.01,540.26
ORD102204,2023-07-25,CUST1134,PROD103,1,203.85,256.79,52.94
ORD102205,2023-05-31,CUST1070,PROD128,9,19.97,224.65,44.92
ORD102206,2023-06-08,CUST1021,PROD139,7,143.14,1222.22,220.24
ORD102207,2023-12-01,CUST1163,PROD130,5,8.9,49.34,4.84
ORD102208,2024-03-29,CUST1027,PROD105,1,255.4,363.44,108.04
ORD102209,2024-02-08,CUST1144,PROD147,9,325.36,3749.32,821.08
ORD102210,2023-07-21,CUST1038,PROD122,4,106.44,512.57,86.81
ORD102211,2024-12-14,CUST1164,PROD143,5,349.16,2051.83,306.03
ORD102212,2023-12-13,CUST1007,PROD149,2,296.43,689.59,96.73
ORD102213,2023-04-28,CUST1014,PROD109,5,376.54,2785.66,902.96
ORD102214,2024-11-20,CUST1037,PROD112,2,431.85,1156.22,292.52
ORD102215,2023-10-26,CUST1196,PROD132,4,267.62,1289.9,219.42
ORD102216,2024-07-20,CUST1031,PROD115,5,225.84,1360.12,230.92
ORD102217,2024-07-18,CUST1072,PROD132,1,267.62,400.73,133.11
ORD102218,2024-06-21,CUST1163,PROD135,4,205.94,1118.56,294.8
ORD102219,2022-01-25,CUST1071,PROD147,7,325.36,2653.99,376.47
ORD102220,2024-11-24,CUST1087,PROD128,6,19.97,169.99,50.17
ORD102221,2024-10-12,CUST1058,PROD126,9,274.12,3144.94,677.86
ORD102222,2023-03-18,CUST1184,PROD135,5,205.94,1408.18,378.48
ORD102223,2022-12-25,CUST1067,PROD118,4,371.35,1983.18,497.78
ORD102224,2023-04-03,CUST1107,PROD144,7,337.62,2734.53,371.19
ORD102225,2023-10-27,CUST1104,PROD142,2,290.68,668.16,86.8
